Thu Nov 11 18:29:18 2021    output.dat

         200387563 function calls (200265234 primitive calls) in 140.265 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1363    0.000    0.000    0.000    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\backend_bases.py:988(set_url)
        9    0.000    0.000    1.319    0.147 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\backend_bases.py:2119(print_figure)
       76    0.000    0.000    0.001    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\copy.py:66(copy)
       58    0.000    0.000    0.012    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\backends\_backend_tk.py:660(set_history_buttons)
      272    0.000    0.000    0.004    0.000 <__array_function__ internals>:2(ptp)
      130    0.000    0.000    0.001    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:234(set_prop_cycle)
       78    0.000    0.000    0.000    0.000 {method 'clear' of 'collections.OrderedDict' objects}
      122    0.000    0.000    0.004    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:1719(set)
      291    0.000    0.000    0.016    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\core\fromnumeric.py:2046(clip)
      176    0.000    0.000    0.000    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\ticker.py:832(<genexpr>)
       22    0.000    0.000    0.174    0.008 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\legend.py:591(draw)
      290    0.000    0.000    0.004    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\ticker.py:1749(nonsingular)
      907    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.normalize_axis_index}
     1422    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
       86    0.000    0.000    0.000    0.000 {method 'draw_glyph_to_bitmap' of 'matplotlib.ft2font.FT2Font' objects}
      152    0.000    0.000    0.018    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\spines.py:287(draw)
      204    0.000    0.000    0.001    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\spines.py:134(get_patch_transform)
       52    0.000    0.000    0.009    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:2119(_update_line_limits)
       28    0.000    0.000    0.001    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\lib\stride_tricks.py:339(_broadcast_to)
      493    0.000    0.000    0.004    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\markers.py:346(get_transform)
      107    0.000    0.000    0.000    0.000 {method 'sub' of 're.Pattern' objects}
      104    0.000    0.000    0.017    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:245(__call__)
     1379    0.000    0.000    0.000    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\backend_bases.py:834(get_dashes)
    117/2    0.000    0.000    0.001    0.001 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing.py:3928(streamline)
       22    0.000    0.000    0.005    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\collections.py:76(__init__)
      460    0.000    0.000    0.001    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing.py:2890(parseImpl)
      107    0.000    0.000    0.015    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\_mathtext.py:591(_get_glyph)
       68    0.000    0.000    0.069    0.001 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\tkinter\__init__.py:1957(wm_attributes)
        9    0.000    0.000    0.000    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\cbook\__init__.py:46(_get_running_interactive_framework)
       41    0.000    0.000    0.983    0.024 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\figure.py:658(add_subplot)
       16    0.000    0.000    0.001    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\sre_compile.py:492(_get_charset_prefix)
       41    0.000    0.000    0.002    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\traceback.py:321(extract)
       52    0.000    0.000    0.021    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:2093(add_line)
       50    0.000    0.000    0.001    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\ma\core.py:2334(masked_invalid)
      125    0.000    0.000    0.024    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\legend.py:549(_set_artist_props)
     1719    0.000    0.000    0.000    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\lib\stride_tricks.py:474(_broadcast_arrays_dispatcher)
       18    0.000    0.000    0.000    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\backend_bases.py:1715(__init__)
      702    0.000    0.000    0.000    0.000 {built-in method builtins.divmod}
      528    0.000    0.000    0.002    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\offsetbox.py:318(get_visible_children)
       21    0.000    0.000    0.083    0.004 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\backends\_backend_tk.py:70(blit)
      176    0.000    0.000    0.005    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\ma\core.py:6549(array)
      147    0.000    0.000    0.000    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\cbook\__init__.py:634(push)
       15    0.000    0.000    0.050    0.003 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\scipy\optimize\linesearch.py:103(scalar_search_wolfe1)
      272    0.000    0.000    0.001    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\ticker.py:2066(ge)
       22    0.000    0.000    0.005    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:2045(add_collection)
      106    0.000    0.000    0.006    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:680(<listcomp>)
        8    0.000    0.000    0.001    0.000 {method 'draw_path_collection' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
      300    0.000    0.000    0.001    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\ma\core.py:666(getdata)
      489    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
       32    0.000    0.000    0.002    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:1670(get_data_ratio)
        4    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.lock' objects}
      583    0.000    0.000    0.001    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:2756(get_affine)
        1    0.000    0.000    2.774    2.774 C:\Users\timot\EI_ST5\ga.py:6(__init__)
      215    0.000    0.000    0.001    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\figure.py:69(as_list)
     2003    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.RLock' objects}
     2074    0.000    0.000    0.000    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\backend_bases.py:175(open_group)
      486    0.000    0.000    0.000    0.000 {built-in method _tkinter._flatten}
     1407    0.000    0.000    0.000    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\artist.py:706(get_path_effects)
       82    0.000    0.000    0.001    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\figure.py:88(add)
      152    0.000    0.000    0.172    0.001 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axis.py:1066(_get_tick_bboxes)
        8    0.000    0.000    2.683    0.335 C:\Users\timot\EI_ST5\postprocessing.py:14(myimshow)
       27    0.000    0.000    0.001    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\ntpath.py:450(normpath)
      332    0.000    0.000    0.002    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:2616(get_matrix)
      260    0.000    0.000    0.607    0.002 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\spines.py:219(clear)
       60    0.000    0.000    0.002    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\collections.py:804(_set_edgecolor)
     1020    0.000    0.000    0.000    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\cycler.py:371(<genexpr>)
      250    0.000    0.000    0.001    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\offsetbox.py:218(axes)
      149    0.000    0.000    0.002    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:259(frozen)
    28/14    0.000    0.000    0.006    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\colorbar.py:893(_process_values)
       44    0.000    0.000    0.005    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\legend.py:833(<listcomp>)
       41    0.000    0.000    0.974    0.024 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_subplots.py:16(__init__)
      327    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
      424    0.000    0.000    0.001    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:2271(get_matrix)
        1    0.000    0.000    0.149    0.149 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\_mathtext.py:2008(__init__)
      704    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
      322    0.000    0.000    0.004    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:1850(inverted)
      117    0.000    0.000    0.005    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\tkinter\__init__.py:2380(pack_configure)
       49    0.000    0.000    0.001    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\gridspec.py:448(get_subplot_params)
       52    0.000    0.000    0.010    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:350(_makeline)
      151    0.000    0.000    0.000    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\tqdm\std.py:233(__call__)
      442    0.000    0.000    0.000    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\tkinter\__init__.py:1881(__init__)
        9    0.000    0.000    0.012    0.001 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\PIL\JpegImagePlugin.py:626(_save)
      332    0.000    0.000    0.001    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\artist.py:611(get_snap)
      134    0.000    0.000    0.000    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\ntpath.py:124(splitdrive)
       48    0.000    0.000    0.000    0.000 {built-in method matplotlib._path.count_bboxes_overlapping_bbox}
       41    0.000    0.000    0.002    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\gridspec.py:610(_from_subplot_args)
      172    0.000    0.000    0.002    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\_mathtext.py:161(render_glyph)
     1599    0.000    0.000    0.000    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\sre_parse.py:160(__len__)
     1688    0.000    0.000    0.000    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\ticker.py:304(_set_locator)
      106    0.000    0.000    0.005    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:681(<listcomp>)
      400    0.000    0.000    0.000    0.000 {built-in method numpy.seterrobj}
        8    0.000    0.000    0.001    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\ticker.py:719(format_data_short)
     1496    0.000    0.000    0.000    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\path.py:244(should_simplify)
     2074    0.000    0.000    0.000    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\backend_bases.py:182(close_group)
       32    0.000    0.000    0.001    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:560(shrunk_to_aspect)
     2032    0.000    0.000    0.000    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\core\fromnumeric.py:2633(_amax_dispatcher)
     1168    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
      205    0.000    0.000    0.030    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:1131(<genexpr>)
      108    0.000    0.000    0.000    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:973(intervaly)
     1986    0.000    0.000    0.000    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\core\fromnumeric.py:2758(_amin_dispatcher)
       19    0.000    0.000    0.006    0.000 <frozen importlib._bootstrap_external>:1505(find_spec)
       41    0.000    0.000    0.008    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\figure.py:788(_add_axes_internal)
       64    0.000    0.000    0.002    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\tkinter\__init__.py:800(after)
       72    0.000    0.000    0.004    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\pathlib.py:702(_from_parts)
       54    0.000    0.000    0.015    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\_mathtext.py:2393(symbol)
      872    0.000    0.000    0.000    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\ticker.py:645(set_useMathText)
       13    0.000    0.000    0.012    0.001 <frozen importlib._bootstrap_external>:916(get_code)
      118    0.000    0.000    0.530    0.004 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\figure.py:1502(gca)
       76    0.000    0.000    0.000    0.000 {method '__reduce_ex__' of 'object' objects}
      218    0.000    0.000    0.000    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:2391(transform_path_non_affine)
      279    0.000    0.000    0.001    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\patches.py:492(set_joinstyle)
